W0058_output_1.tsv	Javascript_output_1.tsv	0.17784607
W0058_output_1.tsv	W0017_output_1.tsv	0.020685071
W0058_output_1.tsv	W0036-01_output_1.tsv	0.042956776
W0058_output_1.tsv	TwitterPop_output_1.tsv	0.09987574
W0058_output_1.tsv	E0034_Easy_output_1.tsv	0.075381438
W0058_output_1.tsv	W0015_output_1.tsv	0.061008527
W0058_output_1.tsv	CC++_output_1.tsv	0.235465483
W0058_output_1.tsv	Ester_output_1.tsv	0.045962457
W0058_output_1.tsv	Python_output_1.tsv	0.235415999
W0058_output_1.tsv	W0057_output_1.tsv	0.013220666
Python_output_1.tsv	E0034_Easy_output_1.tsv	0.208979755
Python_output_1.tsv	CSS_output_1.tsv	0.326647935
Python_output_1.tsv	CC++_output_1.tsv	0.146746414
Python_output_1.tsv	Java_output_1.tsv	0.139278466
Python_output_1.tsv	Javascript_output_1.tsv	0.220279194
Python_output_1.tsv	Ester_output_1.tsv	0.196006785
W0057_output_1.tsv	TwitterClassic_output_1.tsv	0.140461489
W0057_output_1.tsv	TwitterPop_output_1.tsv	0.093099024
W0057_output_1.tsv	E0034_Easy_output_1.tsv	0.076144475
W0057_output_1.tsv	CSS_output_1.tsv	0.183212673
W0057_output_1.tsv	W0015_output_1.tsv	0.060494266
W0057_output_1.tsv	CC++_output_1.tsv	0.231399538
W0057_output_1.tsv	Java_output_1.tsv	0.186243718
W0057_output_1.tsv	Javascript_output_1.tsv	0.168918502
W0057_output_1.tsv	Ester_output_1.tsv	0.050500083
W0057_output_1.tsv	W0017_output_1.tsv	0.022479284
W0057_output_1.tsv	W0036-01_output_1.tsv	0.04499793
W0057_output_1.tsv	Python_output_1.tsv	0.238793092
E0034_Easy_output_1.tsv	TwitterClassic_output_1.tsv	0.166947662
CSS_output_1.tsv	TwitterClassic_output_1.tsv	0.212547792
CC++_output_1.tsv	TwitterClassic_output_1.tsv	0.303063251
Java_output_1.tsv	TwitterClassic_output_1.tsv	0.279290004
Javascript_output_1.tsv	TwitterClassic_output_1.tsv	0.233063962
Ester_output_1.tsv	TwitterClassic_output_1.tsv	0.175639742
Python_output_1.tsv	TwitterClassic_output_1.tsv	0.32398965
CC++_output_1.tsv	CSS_output_1.tsv	0.280342995
E0034_Easy_output_1.tsv	Java_output_1.tsv	0.172213401
CSS_output_1.tsv	Java_output_1.tsv	0.262474753
CC++_output_1.tsv	Java_output_1.tsv	0.117354418
Ester_output_1.tsv	Java_output_1.tsv	0.160565303
E0034_Easy_output_1.tsv	Javascript_output_1.tsv	0.145096659
CSS_output_1.tsv	Javascript_output_1.tsv	0.19023083
CC++_output_1.tsv	Javascript_output_1.tsv	0.16529174
Java_output_1.tsv	Javascript_output_1.tsv	0.166405396
Ester_output_1.tsv	Javascript_output_1.tsv	0.155755408
TwitterClassic_output_1.tsv	Wiki_output_1.tsv	0.147808317
CSS_output_1.tsv	Wiki_output_1.tsv	0.165132907
Java_output_1.tsv	Wiki_output_1.tsv	0.216006571
Javascript_output_1.tsv	Wiki_output_1.tsv	0.165419489
W0017_output_1.tsv	Wiki_output_1.tsv	0.051893382
W0036-01_output_1.tsv	Wiki_output_1.tsv	0.056529135
TwitterPop_output_1.tsv	Wiki_output_1.tsv	0.125359919
E0034_Easy_output_1.tsv	Wiki_output_1.tsv	0.07303107
W0015_output_1.tsv	Wiki_output_1.tsv	0.075214544
CC++_output_1.tsv	Wiki_output_1.tsv	0.234805373
W0066_output_1.tsv	Wiki_output_1.tsv	0.046108486
W0065_output_1.tsv	Wiki_output_1.tsv	0.051672576
Ester_output_1.tsv	Wiki_output_1.tsv	0.063115033
W0058_output_1.tsv	Wiki_output_1.tsv	0.066042001
Python_output_1.tsv	Wiki_output_1.tsv	0.240402201
W0057_output_1.tsv	Wiki_output_1.tsv	0.059635745
TwitterClassic_output_1.tsv	W0017_output_1.tsv	0.143947243
TwitterPop_output_1.tsv	W0017_output_1.tsv	0.099869039
E0034_Easy_output_1.tsv	W0017_output_1.tsv	0.068422549
CSS_output_1.tsv	W0017_output_1.tsv	0.175519793
W0015_output_1.tsv	W0017_output_1.tsv	0.060272612
CC++_output_1.tsv	W0017_output_1.tsv	0.184328395
Java_output_1.tsv	W0017_output_1.tsv	0.17685467
Javascript_output_1.tsv	W0017_output_1.tsv	0.135081888
Ester_output_1.tsv	W0017_output_1.tsv	0.049882061
Python_output_1.tsv	W0017_output_1.tsv	0.190414315
TwitterClassic_output_1.tsv	W0036-01_output_1.tsv	0.176889158
TwitterPop_output_1.tsv	W0036-01_output_1.tsv	0.13768628
E0034_Easy_output_1.tsv	W0036-01_output_1.tsv	0.049458526
CSS_output_1.tsv	W0036-01_output_1.tsv	0.198474658
W0015_output_1.tsv	W0036-01_output_1.tsv	0.033484232
CC++_output_1.tsv	W0036-01_output_1.tsv	0.217589507
Java_output_1.tsv	W0036-01_output_1.tsv	0.174227823
Javascript_output_1.tsv	W0036-01_output_1.tsv	0.158997409
Ester_output_1.tsv	W0036-01_output_1.tsv	0.022343968
W0017_output_1.tsv	W0036-01_output_1.tsv	0.037744741
Python_output_1.tsv	W0036-01_output_1.tsv	0.211980564
TwitterClassic_output_1.tsv	TwitterPop_output_1.tsv	0.095017736
E0034_Easy_output_1.tsv	TwitterPop_output_1.tsv	0.126715898
CSS_output_1.tsv	TwitterPop_output_1.tsv	0.2168961
CC++_output_1.tsv	TwitterPop_output_1.tsv	0.277520459
Java_output_1.tsv	TwitterPop_output_1.tsv	0.243426878
Javascript_output_1.tsv	TwitterPop_output_1.tsv	0.193341073
Ester_output_1.tsv	TwitterPop_output_1.tsv	0.128967995
Python_output_1.tsv	TwitterPop_output_1.tsv	0.274794839
CSS_output_1.tsv	E0034_Easy_output_1.tsv	0.183791267
CC++_output_1.tsv	E0034_Easy_output_1.tsv	0.224178167
TwitterClassic_output_1.tsv	W0015_output_1.tsv	0.191927075
TwitterPop_output_1.tsv	W0015_output_1.tsv	0.154643215
E0034_Easy_output_1.tsv	W0015_output_1.tsv	0.057720608
CSS_output_1.tsv	W0015_output_1.tsv	0.215396404
CC++_output_1.tsv	W0015_output_1.tsv	0.171128978
Java_output_1.tsv	W0015_output_1.tsv	0.159433532
Javascript_output_1.tsv	W0015_output_1.tsv	0.170602072
Ester_output_1.tsv	W0015_output_1.tsv	0.027708713
Python_output_1.tsv	W0015_output_1.tsv	0.17265735
TwitterClassic_output_1.tsv	W0066_output_1.tsv	0.139968623
CSS_output_1.tsv	W0066_output_1.tsv	0.173893266
Java_output_1.tsv	W0066_output_1.tsv	0.201385134
Javascript_output_1.tsv	W0066_output_1.tsv	0.173105985
W0017_output_1.tsv	W0066_output_1.tsv	0.027701037
W0036-01_output_1.tsv	W0066_output_1.tsv	0.045840406
TwitterPop_output_1.tsv	W0066_output_1.tsv	0.111349031
E0034_Easy_output_1.tsv	W0066_output_1.tsv	0.071120321
W0015_output_1.tsv	W0066_output_1.tsv	0.063347578
CC++_output_1.tsv	W0066_output_1.tsv	0.23642932
W0065_output_1.tsv	W0066_output_1.tsv	0.013830767
Ester_output_1.tsv	W0066_output_1.tsv	0.056123803
W0058_output_1.tsv	W0066_output_1.tsv	0.033248859
Python_output_1.tsv	W0066_output_1.tsv	0.24106573
W0057_output_1.tsv	W0066_output_1.tsv	0.028377018
TwitterClassic_output_1.tsv	W0065_output_1.tsv	0.141687842
CSS_output_1.tsv	W0065_output_1.tsv	0.181162159
Java_output_1.tsv	W0065_output_1.tsv	0.202492374
Javascript_output_1.tsv	W0065_output_1.tsv	0.175698527
W0017_output_1.tsv	W0065_output_1.tsv	0.028735366
W0036-01_output_1.tsv	W0065_output_1.tsv	0.043466784
TwitterPop_output_1.tsv	W0065_output_1.tsv	0.10914048
E0034_Easy_output_1.tsv	W0065_output_1.tsv	0.070520908
W0015_output_1.tsv	W0065_output_1.tsv	0.060922295
CC++_output_1.tsv	W0065_output_1.tsv	0.23788568
Ester_output_1.tsv	W0065_output_1.tsv	0.053035312
W0058_output_1.tsv	W0065_output_1.tsv	0.029831998
Python_output_1.tsv	W0065_output_1.tsv	0.239479297
W0057_output_1.tsv	W0065_output_1.tsv	0.020652346
E0034_Easy_output_1.tsv	Ester_output_1.tsv	0.045276366
CSS_output_1.tsv	Ester_output_1.tsv	0.205261581
CC++_output_1.tsv	Ester_output_1.tsv	0.20288801
TwitterClassic_output_1.tsv	W0058_output_1.tsv	0.150293879
CSS_output_1.tsv	W0058_output_1.tsv	0.1928979
Java_output_1.tsv	W0058_output_1.tsv	0.183527906
Javascript_output_1.tsv	W0058_output_1.tsv	0.17784607
W0017_output_1.tsv	W0058_output_1.tsv	0.020685071
W0036-01_output_1.tsv	W0058_output_1.tsv	0.042956776
TwitterPop_output_1.tsv	W0058_output_1.tsv	0.09987574
E0034_Easy_output_1.tsv	W0058_output_1.tsv	0.075381438
W0015_output_1.tsv	W0058_output_1.tsv	0.061008527
CC++_output_1.tsv	W0058_output_1.tsv	0.235465483
Ester_output_1.tsv	W0058_output_1.tsv	0.045962457
Python_output_1.tsv	W0058_output_1.tsv	0.235415999
W0057_output_1.tsv	W0058_output_1.tsv	0.013220666
E0034_Easy_output_1.tsv	Python_output_1.tsv	0.208979755
CSS_output_1.tsv	Python_output_1.tsv	0.326647935
CC++_output_1.tsv	Python_output_1.tsv	0.146746414
Java_output_1.tsv	Python_output_1.tsv	0.139278466
Javascript_output_1.tsv	Python_output_1.tsv	0.220279194
Ester_output_1.tsv	Python_output_1.tsv	0.196006785
TwitterClassic_output_1.tsv	W0057_output_1.tsv	0.140461489
TwitterPop_output_1.tsv	W0057_output_1.tsv	0.093099024
E0034_Easy_output_1.tsv	W0057_output_1.tsv	0.076144475
CSS_output_1.tsv	W0057_output_1.tsv	0.183212673
W0015_output_1.tsv	W0057_output_1.tsv	0.060494266
CC++_output_1.tsv	W0057_output_1.tsv	0.231399538
Java_output_1.tsv	W0057_output_1.tsv	0.186243718
Javascript_output_1.tsv	W0057_output_1.tsv	0.168918502
Ester_output_1.tsv	W0057_output_1.tsv	0.050500083
W0017_output_1.tsv	W0057_output_1.tsv	0.022479284
W0036-01_output_1.tsv	W0057_output_1.tsv	0.04499793
Python_output_1.tsv	W0057_output_1.tsv	0.238793092
