letter frequency
È 2.0102090225264659e-05
Ð 1.8810817896510547e-08
[ 8.0278435585344357e-05
_ 9.9136422560511519e-05
à 0.0038646987779665798
c 0.024751419689505273
g 0.0077041562021745126
è 0.0024335498097721731
k 0.00057259095576546416
… 3.4303389362009743e-05
˘d 1.519589542659164e-06
ˉd 6.7084684275589851e-06
ð 3.9175708726384492e-07
s 0.059635130157715037
ˇd 7.3168236944640713e-06
w 0.00027686013231089485
{ 6.6929366405602384e-06
† 2.6212162717568568e-06
, 0.0094150180607060312
d 0.031389378308963482
Γ 4.191384807801931e-08
Η 2.894627874601227e-08
θ2 0
Λ 6.40138770646113e-08
√ 1.8474423395270221e-08
Ο 4.745617509660038e-08
∞ 1.6596604738634012e-07
¡ 2.0701973921881234e-07
Σ 7.7256895924643894e-08
¥ 1.3381356890385396e-08
Χ 3.3900566930320864e-08
& 3.380617653211951e-05
© 7.3480489653113433e-06
* 0.00010405669545615858
. 0.010467791626823202
± 8.961817580986013e-07
İ 1.8471481958407726e-07
γ 2.0795068893813863e-07
2 0.0032520467981403687
η 3.1038507195526626e-07
6 0.0011499578150847866
λ 3.0332447007789178e-07
› 2.6326042686366028e-08
½ 2.3140605009226608e-07
ο 6.6921113758696794e-07
> 1.2874245533271909e-05
σ 2.730634030510134e-07
Ʒ 4.3876755563766774e-10
χ 8.0155904506228674e-08
É 0.00034961167104461814
! 9.6534732256990023e-05
e 0.10753362593413207
b 0.0061082900729109635
f 0.0074364982347290927
é 0.019613392928910602
j 0.0018304476976638961
.d 5.607201762527917e-07
n 0.056494368860327999
r 0.051364763671840619
v 0.0096794573389445537
ù 0.00013323905542068709
´d 4.6434317519021536e-05
z 0.00072082544800503685
Δ 1.1986720278362686e-07
‑ 2.2138749632808486e-06
ʒ 9.4450489608318998e-09
̑d 2.0783726319678995e-09
’ 0.0018258695828679413
Θ 3.5692585999662068e-07
~d 8.9525202249313838e-06
Μ 5.6365083916107762e-08
¨d 0.00013615820733004909
ẞ 3.0020938017314102e-10
‡ 3.9083903361601343e-08
Π 6.491450520513072e-08
¢ 1.4243433769647247e-07
% 0.00022451748007554977
Τ 4.0366615118665425e-08
) 0.0019461481186023931
Ψ 2.8253487868689645e-08
” 8.69619650604799e-06
/d 2.3093029244087771e-10
- 0.0030123251612464608
® 8.0434793644675461e-07
1 0.0047189389691819333
ĳ 2.3093029244087776e-09
5 0.0015265887770968432
δ 1.5641081627541814e-07
₩ 6.6969784807854547e-10
˛d 6.9622274413014971e-07
‹ 8.4520487033361244e-09
θ 1.2042848068501425e-07
º 2.610089330341945e-05
= 3.3596467938076005e-05
μ 2.9402740519258729e-07
¾ 5.9322400013008562e-08
π 2.1706462639386067e-07
τ 3.6604093925642131e-07
Æ 2.2548359287066293e-07
ψ 3.6846626172999629e-08
ŋ 2.8820100496621543e-08
œ 0.00011931488373885063
] 0.00011638467681906876
Þ 6.8394235545932867e-08
a 0.055816527011468393
,d 8.7744107233545572e-07
≥ 3.3164121420019386e-08
æ 1.1602207408751214e-06
i 0.056243495679442625
} 7.0552622690983272e-06
space 0.16323513730689346
m 0.02045842424769263
q 0.0062184709547761135
u 0.040025588041718393
y 0.0023009748848703908
˵d 2.3785820121410411e-09
^d 0.001847570502142053
ſ 1.8705353687711097e-08
þ 6.8332273533255723e-08
